0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:02 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:10 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1687
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:13 +0530] "POST /tour/deleteplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:15 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:16 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1616
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:20 +0530] "POST /tour/deleteplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:21 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:24 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1550
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:32 +0530] "POST /tour/deleteplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:33 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:36 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:41 +0530] "POST /tour/deleteplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:42 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:39:47 +0530] "GET /tour/inputPlace.jsp HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:41:11 +0530] "POST /tour/Placeinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:41:30 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:41:57 +0530] "GET /tour/inputPlace.jsp HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:43:50 +0530] "POST /tour/Placeinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:43:53 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:43:56 +0530] "GET /tour/updatePlace.jsp HTTP/1.1" 200 2184
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:44:53 +0530] "POST /tour/updateplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:44:55 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:44:57 +0530] "GET /tour/updatePlace.jsp HTTP/1.1" 200 2184
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:46:38 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:46:38 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:46:45 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:46:53 +0530] "GET /tour/homeservlet HTTP/1.1" 200 1821
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:46:57 +0530] "GET /tour/updatedetails.jsp?id=4&name=bakka&email=flylionstar%40gmail.com&phone=00545045&pw=000 HTTP/1.1" 200 1271
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:47:17 +0530] "GET /tour/showplace HTTP/1.1" 200 3401
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:47:33 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:47:33 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:48:22 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:48:26 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1564
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:48:29 +0530] "POST /tour/deleteplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:48:30 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:48:33 +0530] "GET /tour/updatePlace.jsp HTTP/1.1" 200 2115
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:48:41 +0530] "GET /tour/inputGuide.jsp HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:52:45 +0530] "POST /tour/guideinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:52:46 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:53:10 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:53:10 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:53:23 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:53:56 +0530] "GET /tour/Showguide HTTP/1.1" 200 3439
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:12 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:13 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:17 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:19 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1491
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:26 +0530] "GET /tour/DeleteGuide.jsp HTTP/1.1" 200 1661
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:30 +0530] "POST /tour/Guidedelete HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:32 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:34 +0530] "GET /tour/DeleteGuide.jsp HTTP/1.1" 200 1596
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:38 +0530] "POST /tour/Guidedelete HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:40 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:41 +0530] "GET /tour/DeleteGuide.jsp HTTP/1.1" 200 1527
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:44 +0530] "POST /tour/Guidedelete HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:48 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:50 +0530] "GET /tour/DeleteGuide.jsp HTTP/1.1" 200 1456
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:55:59 +0530] "POST /tour/Guidedelete HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:56:03 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:56:05 +0530] "GET /tour/DeleteGuide.jsp HTTP/1.1" 200 1381
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:56:13 +0530] "GET /tour/inputGuide.jsp HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:57:59 +0530] "POST /tour/guideinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:01 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:29 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:30 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:34 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:40 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:53 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:58:57 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:59:01 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:59:09 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:09:59:12 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:02:40 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:02:41 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:02:51 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:03:26 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:03:27 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:03:32 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:03:55 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:03:55 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:04:20 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:04:24 +0530] "GET /tour/homeservlet HTTP/1.1" 200 1834
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:04:31 +0530] "GET /tour/updatedetails.jsp?id=4&name=bakka&email=flylionstar%40gmail.com&phone=00545045&pw=kcp12%40 HTTP/1.1" 200 1274
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:04:52 +0530] "POST /tour/updateServlet HTTP/1.1" 200 1840
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:04:58 +0530] "GET /tour/backtohomemethod HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:05:12 +0530] "GET /tour/showpackage HTTP/1.1" 200 3917
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:05:26 +0530] "GET /tour/edit?id=8 HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:05:49 +0530] "POST /tour/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:05:49 +0530] "GET /tour/list HTTP/1.1" 200 3932
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:05:54 +0530] "GET /tour/new HTTP/1.1" 200 1812
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:06:44 +0530] "POST /tour/insert HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:06:44 +0530] "GET /tour/list HTTP/1.1" 200 4363
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:06:56 +0530] "GET /tour/edit?id=8 HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:07:09 +0530] "POST /tour/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:07:10 +0530] "GET /tour/list HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:07:18 +0530] "GET /tour/list HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:07:20 +0530] "GET /tour/home.jsp HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:12:41 +0530] "GET /tour/homeservlet HTTP/1.1" 200 1840
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:13:05 +0530] "GET /tour/backtohomemethod HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:14:22 +0530] "GET /tour/backtohomemethod HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:17:52 +0530] "GET /tour/ HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:17:53 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:25:40 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:25:48 +0530] "GET /tour/showpackage HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:25:52 +0530] "GET /tour/edit?id=8 HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:26:02 +0530] "POST /tour/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:26:02 +0530] "GET /tour/list HTTP/1.1" 200 4358
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:26:11 +0530] "GET /tour/edit?id=8 HTTP/1.1" 200 2006
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:26:28 +0530] "POST /tour/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:26:28 +0530] "GET /tour/list HTTP/1.1" 200 4346
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:27:00 +0530] "GET /tour/edit?id=10 HTTP/1.1" 200 2008
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:27:16 +0530] "POST /tour/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:27:16 +0530] "GET /tour/list HTTP/1.1" 200 4322
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:27:32 +0530] "GET /tour/edit?id=10 HTTP/1.1" 200 2008
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:27:47 +0530] "POST /tour/update HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:27:48 +0530] "GET /tour/list HTTP/1.1" 200 4324
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:31:43 +0530] "GET /tour/new HTTP/1.1" 200 1812
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:31:56 +0530] "POST /tour/insert HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:31:56 +0530] "GET /tour/list HTTP/1.1" 200 4747
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:32:00 +0530] "GET /tour/delete?id=11 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:32:00 +0530] "GET /tour/list HTTP/1.1" 200 4324
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:34:31 +0530] "GET /tour/home.jsp HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:34:35 +0530] "GET /tour/showplace HTTP/1.1" 200 3041
0:0:0:0:0:0:0:1 - - [14/Nov/2022:10:34:41 +0530] "GET /tour/Showguide HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:43:48 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:43:48 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:44:05 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:44:06 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:45:07 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:45:22 +0530] "GET /tour/homeservlet HTTP/1.1" 200 1840
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:45:29 +0530] "GET /tour/updatedetails.jsp?id=4&name=kalpa&email=flylionstar%40gmail.com&phone=0719640691&pw=kcp12%40 HTTP/1.1" 200 1276
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:45:56 +0530] "POST /tour/updateServlet HTTP/1.1" 200 1873
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:46:05 +0530] "GET /tour/deletedetail.jsp?id=4&name=kalpa+chamathara&email=flylionstar%40gmail.com&phone=0719640691&pw=kcp12%40 HTTP/1.1" 200 1223
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:46:44 +0530] "GET /tour/deletedetail.jsp?id=4&name=kalpa+chamathara&email=flylionstar%40gmail.com&phone=0719640691&pw=kcp12%40 HTTP/1.1" 200 1223
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:46:46 +0530] "POST /tour/deleteServlet HTTP/1.1" 200 2612
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:47:59 +0530] "POST /tour/RegisterServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:51:30 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:51:31 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:51:54 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:52:10 +0530] "GET /tour/inputPlace.jsp HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:52:55 +0530] "POST /tour/Placeinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:52:59 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:53:16 +0530] "GET /tour/updatePlace.jsp HTTP/1.1" 200 2189
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:53:29 +0530] "GET /tour/inputPlace.jsp HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:53:57 +0530] "POST /tour/Placeinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:00 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:02 +0530] "GET /tour/updatePlace.jsp HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:36 +0530] "POST /tour/updateplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:38 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:44 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:52 +0530] "POST /tour/deleteplace HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:53 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:54:55 +0530] "GET /tour/deletePlace.jsp HTTP/1.1" 200 1560
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:55:04 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:55:05 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:55:40 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:55:47 +0530] "GET /tour/showplace HTTP/1.1" 200 3373
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:56:24 +0530] "GET /tour/logout HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:56:25 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:56:30 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:56:32 +0530] "GET /tour/inputGuide.jsp HTTP/1.1" 200 1935
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:57:22 +0530] "POST /tour/guideinsert HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [14/Nov/2022:11:57:25 +0530] "GET /tour/Adminmain.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:00:28 +0530] "GET /tour/Login.jsp HTTP/1.1" 200 1479
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:00:29 +0530] "GET /tour/login.css HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:01:01 +0530] "POST /tour/LoginServlet HTTP/1.1" 200 6509
0:0:0:0:0:0:0:1 - - [14/Nov/2022:12:01:24 +0530] "GET /tour/showpackage HTTP/1.1" 200 2217
